,index,fixture_id,rating,accurate_passes,start_time,home_name,away_name,home_goals,away_goals,dribble_success_percentage,duels_won_percentage,passing_accuracy,city,capacity,name_away,city_away,capacity_away,distance_traveled,CUM_HT_HW,CUM_HT_HL,CUM_HT_HD,CUM_HT_AW,CUM_HT_AL,CUM_HT_AD,CUM_AT_HW,CUM_AT_HL,CUM_AT_HD,CUM_AT_AW,CUM_AT_AL,CUM_AT_AD,H_GF_AH,H_GF_OTR,H_GA_AH,H_GA_OTR,A_GF_AH,A_GF_OTR,A_GA_AH,A_GA_OTR,home_mean_rating,home_min_rating,home_max_rating,home_std_rating,home_mean_tackles,home_min_tackles,home_max_tackles,home_std_tackles,home_mean_blocks,home_min_blocks,home_max_blocks,home_std_blocks,home_mean_interceptions,home_min_interceptions,home_max_interceptions,home_std_interceptions,home_mean_dribble_success_percentage,home_min_dribble_success_percentage,home_max_dribble_success_percentage,home_std_dribble_success_percentage,home_mean_duels_won_percentage,home_min_duels_won_percentage,home_max_duels_won_percentage,home_std_duels_won_percentage,home_mean_passing_accuracy,home_min_passing_accuracy,home_max_passing_accuracy,home_std_passing_accuracy,home_mean_key_passes,home_min_key_passes,home_max_key_passes,home_std_key_passes,home_mean_fouls_drawn,home_min_fouls_drawn,home_max_fouls_drawn,home_std_fouls_drawn,home_mean_fouls_committed,home_min_fouls_committed,home_max_fouls_committed,home_std_fouls_committed,away_mean_rating,away_min_rating,away_max_rating,away_std_rating,away_mean_tackles,away_min_tackles,away_max_tackles,away_std_tackles,away_mean_blocks,away_min_blocks,away_max_blocks,away_std_blocks,away_mean_interceptions,away_min_interceptions,away_max_interceptions,away_std_interceptions,away_mean_dribble_success_percentage,away_min_dribble_success_percentage,away_max_dribble_success_percentage,away_std_dribble_success_percentage,away_mean_duels_won_percentage,away_min_duels_won_percentage,away_max_duels_won_percentage,away_std_duels_won_percentage,away_mean_passing_accuracy,away_min_passing_accuracy,away_max_passing_accuracy,away_std_passing_accuracy,away_mean_key_passes,away_min_key_passes,away_max_key_passes,away_std_key_passes,away_mean_fouls_drawn,away_min_fouls_drawn,away_max_fouls_drawn,away_std_fouls_drawn,away_mean_fouls_committed,away_min_fouls_committed,away_max_fouls_committed,away_std_fouls_committed,home_top_scorer_1,home_top_scorer_2,home_top_scorer_3,home_top_scorer_4,home_top_scorer_5,home_top_scorer_6,home_top_scorer_7,home_top_scorer_8,home_top_scorer_9,home_top_scorer_10,home_top_scorer_11,home_goals_dist_skewness,home_goals_0.25_quant,home_goals_0.5_quant,home_goals_0.75_quant,home_top_assistor_1,home_top_assistor_2,home_top_assistor_3,home_top_assistor_4,home_top_assistor_5,home_top_assistor_6,home_top_assistor_7,home_top_assistor_8,home_top_assistor_9,home_top_assistor_10,home_top_assistor_11,home_assists_dist_skewness,home_assists_0.25_quant,home_assists_0.5_quant,home_assists_0.75_quant,away_top_scorer_1,away_top_scorer_2,away_top_scorer_3,away_top_scorer_4,away_top_scorer_5,away_top_scorer_6,away_top_scorer_7,away_top_scorer_8,away_top_scorer_9,away_top_scorer_10,away_top_scorer_11,away_goals_dist_skewness,away_goals_0.25_quant,away_goals_0.5_quant,away_goals_0.75_quant,away_top_assistor_1,away_top_assistor_2,away_top_assistor_3,away_top_assistor_4,away_top_assistor_5,away_top_assistor_6,away_top_assistor_7,away_top_assistor_8,away_top_assistor_9,away_top_assistor_10,away_top_assistor_11,away_assists_dist_skewness,away_assists_0.25_quant,away_assists_0.5_quant,away_assists_0.75_quant,club_history_home_wins,club_history_away_wins,club_history_draws
1884,1884,157382,,69.0,2020-07-19 11:00:00,Tottenham,Leicester,3,0,0.0,0.75,3.45,London,62850,King Power Stadium,"Leicester, Leicestershire",34310,,10.0,5.0,4.0,3.0,9.0,7.0,11.0,3.0,5.0,7.0,7.0,5.0,71.0,55.0,36.0,53.0,60.0,62.0,38.0,55.0,,,,,2.7826839826839826,2.0,4.181818181818182,1.2804664330252706,1.0008116883116882,0.2727272727272727,3.090909090909091,1.4009468241556085,0.7426046176046175,0.2727272727272727,1.1818181818181819,0.44479746060713987,0.5237181818181817,0.030272727272727274,0.8727272727272727,0.36600943899451827,0.5345890914640915,0.3363636363636363,0.7727272727272727,0.18508138668345453,4.387285227272727,2.7870909090909093,8.530181818181818,2.2108412996305358,0.7044191919191919,0.0,2.3636363636363638,0.9563380702636166,0.5993686868686868,0.0,2.0,0.8166464637447721,1.2141053391053391,0.18181818181818182,2.6363636363636362,1.0655366002172206,,,,,1.9362244897959184,1.2142857142857142,3.642857142857143,1.1815778842724391,0.2376952908202908,0.0,0.875,0.4415792539106403,0.4316374597624597,0.0,1.625,0.7139053419835126,0.6969454545454545,0.4543636363636363,0.9545454545454546,0.2736412080032163,0.5281121263656978,0.32085714285714284,0.8059285714285714,0.19379196728909714,4.935572625291375,1.4163125,12.567562500000001,4.9755283341265235,0.9482050935175934,0.0,2.9375,1.2510765614445793,0.7337107337107337,0.0,3.0,1.1628967968800306,0.7035077769452769,0.0,2.5,1.2135459978880268,23.0,12.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.2995976478311473,0.75,1.5,2.7246982358733605,11.0,6.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.8592687969547663,0.0,1.9296343984773832,3.0,26.0,14.0,7.0,5.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,2.170930850654931,1.75,3.5,5.5,8.0,6.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.9088726702325017,1.0,2.5,4.25,4,3,2
1885,1885,157381,,50.0,2020-07-20 13:00:00,Sheffield Utd,Everton,0,1,1.0,0.8,50.0,Sheffield,32702,Goodison Park,Liverpool,40569,62.061406214898426,9.0,5.0,3.0,4.0,4.0,9.0,10.0,3.0,6.0,4.0,10.0,5.0,21.0,14.0,14.0,19.0,54.0,46.0,39.0,60.0,,,,,2.63982683982684,1.5454545454545454,3.8181818181818183,1.1190373612401494,0.03496503496503497,0.0,0.18181818181818182,0.06504436355879908,1.5559385059385062,0.7272727272727273,2.727272727272727,0.8253349657827673,0.586922077922078,0.2727272727272727,1.0,0.5636191467736342,0.6322667388167388,0.45190909090909076,0.7981818181818183,0.1355974331172779,2.8440282106782107,1.6826363636363637,7.935363636363635,2.04940540713501,0.6078726828726828,0.09090909090909091,1.8181818181818181,0.7729168798272832,1.7380702630702631,1.0,3.5454545454545454,1.0982725645466118,0.7126651126651127,0.0,1.7272727272727273,0.7339299886758673,,,,,1.7461538461538464,1.2307692307692308,1.9230769230769231,0.39990911001619106,0.5371323121323122,0.0,1.7692307692307692,0.7844885270139664,0.5555805305805306,0.0,1.5384615384615385,0.8107320897402821,0.700510989010989,0.4230769230769231,0.9230769230769231,0.42453511046530407,0.655322335997336,0.38007692307692315,0.9590000000000001,0.25682566634731996,16.5420847014097,6.14223076923077,53.84615384615385,21.813273897944494,0.2739454989454989,0.0,1.3846153846153846,0.5932296698305409,0.7625735375735375,0.15384615384615385,1.9230769230769231,0.6929415614829719,0.8116661116661117,0.07692307692307693,1.9230769230769231,0.7451416303858084,6.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8622073275896407,0.0,1.4311036637948202,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.160035558639305,0.75,1.0,1.3700266689794787,13.0,13.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.6671113834724252,1.0,1.3335556917362126,3.25,7.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.8560916916729902,0.9640229229182475,2.0,3.25,1,0,0
1886,1886,157377,,83.0,2020-07-20 13:00:00,Brighton,Newcastle,0,0,,,3.192,"Falmer, East Sussex",31872,St. James' Park,Newcastle upon Tyne,52758,,5.0,7.0,7.0,3.0,9.0,7.0,7.0,4.0,8.0,6.0,10.0,3.0,41.0,33.0,51.0,64.0,45.0,36.0,41.0,61.0,,,,,2.723333333333333,1.8,4.0,1.1290434544773948,0.4264790764790765,0.0,1.5454545454545454,0.7050629722756879,0.9815295815295815,0.0,2.4545454545454546,1.0066373144846497,0.9629555555555555,0.8888888888888888,1.0,0.06069794738149331,0.5857023412698413,0.2911,0.8,0.21289324840898663,2.9203695887445886,1.5089090909090908,6.413090909090909,1.8285207483094965,0.2029220779220779,0.0,1.0909090909090908,0.4225908746757666,1.1641774891774892,0.0,3.272727272727273,1.4968527469553043,0.9123737373737373,0.0,3.1818181818181817,1.4154225337382322,,,,,1.5709956709956707,1.1818181818181819,3.090909090909091,0.9547516232854133,0.011446886446886446,0.0,0.14285714285714285,0.04354040251595595,0.6763288299002586,0.07142857142857142,2.2857142857142856,0.9110806458484396,0.5009961538461538,0.07692307692307693,0.7435384615384616,0.5039159354693298,0.37199068233353944,0.026785714285714284,0.5872857142857143,0.23677501869467085,14.011050795236509,6.438214285714286,31.166642857142854,10.02502243458449,0.7595317381031669,0.14285714285714285,2.642857142857143,0.9530931390490964,0.6132104007104007,0.0,2.0714285714285716,0.8539866618804844,1.1208376940519797,0.14285714285714285,2.5714285714285716,1.2120349087196483,10.0,5.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5628087223915572,0.0,2.2814043611957784,3.0,6.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.1573048892212379,0.75,1.078652444610619,3.0,7.0,6.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.45639318468461276,0.8640982961711532,2.5,4.0,7.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.9704228377467247,2.0,2.0,4.0,2,0,3
1887,1887,157384,,77.0,2020-07-20 15:15:00,Wolves,Crystal Palace,2,0,0.4,0.167,2.484,"Wolverhampton, West Midlands",34624,Selhurst Park,London,26309,109.96735450748669,8.0,4.0,7.0,8.0,5.0,6.0,7.0,7.0,5.0,7.0,7.0,5.0,50.0,42.0,40.0,43.0,40.0,50.0,40.0,57.0,,,,,3.6555555555555554,3.111111111111111,4.111111111111111,0.6538613646510021,0.2373376623376623,0.0,0.7272727272727273,0.41300157037097945,0.9922799422799424,0.18181818181818182,2.4545454545454546,1.0921856657628781,0.5197575757575756,0.21818181818181823,0.7818181818181817,0.44942262630013236,0.3824277861027861,0.04554545454545455,0.6714545454545454,0.29733256543616127,2.7617872294372297,1.7593636363636365,4.843727272727272,1.379696306235244,0.37124819624819627,0.0,1.3636363636363635,0.5817613961532849,0.49816017316017314,0.0,1.7272727272727273,0.7613195211953839,1.1057720057720057,0.18181818181818182,2.090909090909091,0.8833518132573653,,,,,1.6311688311688315,1.0909090909090908,1.9090909090909092,0.5438292958010863,0.0932928182928183,0.0,0.46153846153846156,0.2094566516804952,1.0222222222222224,0.15384615384615385,1.9230769230769231,0.7327751363905123,0.882026923076923,0.6743076923076922,0.9615384615384616,0.2218885441757148,0.543209188034188,0.26346153846153847,0.8304615384615384,0.23207987408423228,5.377569974469974,2.8513846153846147,9.065076923076921,3.0214629269241393,0.4078893328893329,0.0,1.5384615384615385,0.6911242075079973,0.43232600732600734,0.0,1.8461538461538463,0.7792303383126479,0.5633699633699634,0.0,2.4615384615384617,1.0799084700636543,17.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.4482166586807756,0.75,2.224108329340388,4.25,9.0,6.0,6.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9737728494811315,0.0,1.5,3.75,9.0,5.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2658031177007985,0.0,1.0,4.25,5.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.6507382766233969,0.0,1.5,2.25,1,1,1
1888,1888,157383,,75.0,2020-07-21 13:00:00,Watford,Manchester City,0,4,0.0,0.273,3.571,Watford,22200,Etihad Stadium,Manchester,55097,147.73971869839812,5.0,8.0,6.0,3.0,12.0,4.0,15.0,2.0,2.0,11.0,7.0,1.0,48.0,37.0,51.0,65.0,110.0,79.0,25.0,34.0,,,,,2.095,1.0,3.5,1.357966542723371,0.43149350649350654,0.0,1.5454545454545454,0.6862413559827545,0.6771284271284271,0.0,1.9090909090909092,0.8761851492609557,0.37284426406926413,0.0,0.8181818181818182,0.4548457336875673,0.4372576479076479,0.24818181818181823,0.6702727272727272,0.209096896205065,7.182054473304473,4.351,11.255,3.4202881834505767,0.17536075036075036,0.0,0.8181818181818182,0.40209978992926665,1.2924963924963924,0.0,3.272727272727273,1.4760150680649267,1.6417027417027414,0.8181818181818182,2.8181818181818183,0.99973388391409,,,,,1.442948717948718,1.0,2.6923076923076925,0.7681797607749679,0.0,0.0,0.0,0.0,0.24916829202543495,0.0,0.8571428571428571,0.4616441443661835,0.29719761904761904,0.07142857142857142,0.5236428571428572,0.2483552112089299,0.4703681895485467,0.09514285714285715,0.8880714285714285,0.30042014188545596,6.778129178559537,2.7502857142857136,10.14292857142857,3.625484868954746,0.7487722594865452,0.0,2.857142857142857,1.120965984486042,0.6278893725322297,0.0,2.0,0.8344838984396383,0.2098942723942724,0.0,0.9285714285714286,0.3951787742559168,13.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.1886394714103687,0.75,2.0943197357051844,3.25,5.0,3.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1448612678844452,0.0,1.0724306339422225,2.0,19.0,14.0,12.0,12.0,7.0,5.0,3.0,2.0,1.0,0.0,0.0,0.6482231464572134,0.9120557866143033,4.0,12.0,20.0,11.0,8.0,7.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.7964765932268345,2.0,3.0,7.25,0,9,0
1889,1889,157376,,85.0,2020-07-21 15:15:00,Aston Villa,Arsenal,1,0,1.0,0.667,1.164,Birmingham,42788,Emirates Stadium,London,60383,100.43064783223295,5.0,10.0,4.0,2.0,14.0,3.0,8.0,4.0,7.0,5.0,6.0,8.0,33.0,30.0,65.0,81.0,82.0,52.0,38.0,59.0,,,,,2.4272727272727277,1.7272727272727273,3.272727272727273,1.1124948118622449,0.28214285714285714,0.0,1.3636363636363635,0.5902161047790541,0.1760822510822511,0.0,1.0,0.3938336630821619,0.9375,0.875,1.0,0.09128709291752768,0.7493909812409814,0.4960000000000001,0.9512727272727273,0.2227693576099518,5.18979448051948,2.8618181818181823,9.311727272727273,2.6670529216315466,0.3864357864357864,0.0,0.9090909090909091,0.4990496574277108,1.282792207792208,0.18181818181818182,2.8181818181818183,1.102086832677943,1.0263708513708514,0.18181818181818182,2.909090909090909,1.1788066409472608,,,,,1.2125,1.0,1.5,0.8699511700875959,0.16915177415177418,0.0,0.9333333333333333,0.40175735353062697,0.4289351389351389,0.06666666666666667,1.4,0.594511521985596,0.8233333333333331,0.5333333333333333,1.0,0.4047508862176186,0.3929567353017353,0.1128,0.7002666666666666,0.2611440713009317,3.0315038198838193,1.2137333333333333,7.651333333333334,2.17181197516408,0.18107318607318612,0.0,1.0,0.3745229569504724,0.3738369038369038,0.0,2.466666666666667,0.8315420908055041,1.2397593147593147,0.2,3.1333333333333333,1.0302958235474378,7.0,5.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.123758603022943,1.0,2.0,3.0,6.0,5.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.6366832540892963,0.9091708135223241,2.0,3.25,24.0,13.0,5.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,2.2503883762719035,1.0,2.1251941881359517,3.5,7.0,6.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,0.6721936152372626,1.0,2.5,4.25,0,4,0
1890,1890,157379,,75.0,2020-07-22 13:00:00,Manchester United,West Ham,1,1,,,25.0,Manchester,76212,London Stadium,London,62500,163.9857579717067,10.0,3.0,6.0,6.0,7.0,6.0,6.0,9.0,4.0,5.0,10.0,4.0,73.0,54.0,40.0,49.0,61.0,37.0,59.0,60.0,,,,,1.385185185185185,1.0,1.8888888888888888,0.5375952052089787,0.09314574314574314,0.0,0.8181818181818182,0.3020356815652506,0.3438672438672439,0.0,1.6363636363636365,0.6759599839437389,0.7747628571428572,0.45,1.0,0.33992922005806797,0.46313345238095244,0.20729999999999998,0.6668999999999999,0.20682070166492444,3.9538458152958156,1.8240909090909085,10.386363636363635,3.3080032666952475,0.33744588744588744,0.0,1.0909090909090908,0.4873287372448627,0.27759740259740256,0.0,0.8181818181818182,0.4272530243247609,0.83495670995671,0.0,2.1818181818181817,1.064607900425493,,,,,2.8965201465201464,1.8461538461538463,4.538461538461538,1.5836872093299323,0.12811434597148885,0.0,1.1428571428571428,0.4087482816464195,0.8444117390545962,0.0,3.0,1.4448387052975502,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.5817384837384836,0.5001538461538462,0.7349230769230769,0.10863725101052019,10.928367945546517,5.060357142857144,25.0,8.972305886422333,0.27980253873111016,0.0,1.7857142857142858,0.643193199183862,0.16477133977133976,0.0,0.7857142857142857,0.30914733699582464,0.7477137941423655,0.0,3.142857142857143,1.5441623710872132,19.0,18.0,11.0,9.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9339975600426492,0.9834993900106623,1.0,9.5,9.0,7.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7055788217911327,0.0,1.0,6.25,13.0,7.0,7.0,6.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.4932082815301815,1.8733020703825454,3.0,6.25,5.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.4494729277896159,1.0,1.5,4.25,3,3,3
1891,1891,157378,,74.0,2020-07-22 15:15:00,Liverpool,Chelsea,5,3,,,2.552,Liverpool,55212,Stamford Bridge,London,41841,178.42623471666357,19.0,0.0,0.0,15.0,2.0,2.0,10.0,5.0,4.0,9.0,5.0,5.0,105.0,65.0,22.0,29.0,68.0,61.0,29.0,60.0,,,,,1.9219047619047618,1.1,3.3,1.2640338003624818,0.03636363636363637,0.0,0.09090909090909091,0.054772255750516606,0.35447330447330444,0.0,0.8181818181818182,0.4992391189225255,1.0,1.0,1.0,0.0,0.614063373015873,0.48440000000000005,0.8059,0.14544350314383073,4.531984307359307,1.8792727272727274,11.71490909090909,4.5246683476283085,0.6369047619047619,0.0,2.272727272727273,1.1494313325200205,0.15404040404040403,0.0,0.8181818181818182,0.34346492779349047,0.3212842712842713,0.0,1.1818181818181819,0.5573015210751855,,,,,1.6020833333333335,1.0,2.5,1.0060535480184853,0.00989010989010989,0.0,0.13333333333333333,0.0389008100017885,0.1710609760609761,0.0,1.1333333333333333,0.41513268826840266,0.5793792517006802,0.17857142857142858,0.8392857142857143,0.33555056437130015,0.48686809523809527,0.111,0.9222,0.29683533736789663,18.710471745661746,5.658466666666667,47.61906666666667,17.546984239696762,0.46602009102009095,0.06666666666666667,1.6,0.6393543005214986,0.6584804084804085,0.13333333333333333,1.5333333333333334,0.5795920925799408,0.468069708069708,0.0,1.5333333333333334,0.7227924573602784,24.0,22.0,8.0,5.0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,1.650586899507746,1.9126467248769365,3.0,5.75,15.0,12.0,10.0,7.0,7.0,4.0,3.0,1.0,1.0,0.0,0.0,0.6496915138709324,0.9124228784677331,3.5,7.75,15.0,9.0,8.0,8.0,6.0,5.0,4.0,2.0,2.0,1.0,1.0,0.9939399049988331,1.75,4.5,8.0,7.0,7.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.6628592279791016,2.0,3.0,4.25,4,1,4
1892,1892,157388,,93.0,2020-07-26 11:00:00,Crystal Palace,Tottenham,1,1,,1.0,6.643,London,26309,Tottenham Hotspur Stadium,London,62850,,7.0,7.0,5.0,6.0,8.0,5.0,11.0,4.0,4.0,3.0,9.0,7.0,40.0,50.0,40.0,59.0,72.0,55.0,37.0,53.0,,,,,2.0885714285714285,1.0,4.2,1.4964824769221259,0.2461760461760462,0.0,0.9090909090909091,0.49133898602053777,0.9291486291486291,0.0,2.0,0.9813488793369517,0.7274333333333333,0.3,1.0,0.4717938628160043,0.43060230325230325,0.015181818181818183,0.7921818181818182,0.34337692434867584,3.6085472582972584,2.245636363636364,6.543636363636364,1.8883601149373335,0.312049062049062,0.0,1.4545454545454546,0.5699326446562573,0.7028138528138528,0.0,1.7272727272727273,0.7126258287743438,0.864105339105339,0.0,2.272727272727273,1.009408919645096,,,,,1.8732804232804237,1.0,3.3333333333333335,1.0897026425158598,0.13131942131942134,0.0,0.6666666666666666,0.30009694734168857,0.7459063159063158,0.0,2.7333333333333334,1.0639266514488412,0.4497633333333333,0.15999999999999998,0.8032,0.3156850014258155,0.6744027873977873,0.3200000000000001,0.9666666666666667,0.2872516041374614,9.052403144633145,4.224466666666666,16.06953333333333,5.470875646944543,0.16031246531246532,0.0,1.6,0.5391164533179188,0.6222303622303623,0.0,2.4,0.9562457300569932,0.47719835719835724,0.0,1.4666666666666666,0.6925600393653134,9.0,5.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5688581826962547,0.0,1.0,3.25,5.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8207945511927996,0.0,1.0,2.25,23.0,12.0,10.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.9586542021237734,1.7189906515928302,2.5,5.5,11.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.4131192441365497,1.3098394331024124,2.5,4.5,0,9,0
1893,1893,157385,,92.0,2020-07-26 11:00:00,Arsenal,Watford,3,2,0.75,0.857,7.667,London,60383,Vicarage Road,Watford,22200,14.451448521660076,8.0,4.0,7.0,5.0,6.0,8.0,6.0,7.0,6.0,3.0,12.0,4.0,82.0,52.0,38.0,58.0,50.0,37.0,52.0,65.0,,,,,1.1895238095238096,1.0,1.9,0.4291043003144419,0.2628427128427128,0.0,1.0909090909090908,0.4734697135634992,0.6582251082251083,0.0,1.8181818181818181,0.9738468630333525,0.7122734848484847,0.45454545454545453,0.9545454545454546,0.2675329707535241,0.48686417748917754,0.20200000000000004,0.646090909090909,0.19669802200546455,5.251996681096681,2.8714545454545455,9.472727272727273,2.796329324185477,0.6324675324675325,0.0,1.8181818181818181,0.8816068955652353,1.047943722943723,0.6363636363636364,1.7272727272727273,0.45617089674925887,0.8583694083694084,0.18181818181818182,2.090909090909091,0.9920457440395868,,,,,1.5929487179487178,1.3076923076923077,2.0,0.602591840382509,0.05572686572686572,0.0,0.4666666666666667,0.16562594327786845,0.42872016872016866,0.0,1.7333333333333334,0.762246856050408,0.9015447278911566,0.6333571428571428,1.0,0.1705051805177492,0.5875568859711718,0.3969285714285714,0.8928571428571429,0.2008393060954409,5.5592003860953865,2.5097333333333336,11.453399999999997,3.205026153665718,0.4854551004551005,0.0,1.8666666666666667,0.7522053480317272,0.42041162541162547,0.0,1.4,0.5861789417991193,0.448073038073038,0.0,1.9333333333333333,0.8499564702335393,23.0,12.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.211928126974367,0.0,1.5,3.5,7.0,6.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.090458606689472,0.75,1.545229303344736,3.0,13.0,5.0,4.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.3013388521620133,1.75,2.1506694260810066,4.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.9792980474911747,0.734473535618381,1.5,2.0,6,2,1
1894,1894,157387,,100.0,2020-07-26 11:00:00,Chelsea,Wolves,2,0,,,25.0,London,41841,Molineux Stadium,"Wolverhampton, West Midlands",34624,112.65382351999564,10.0,5.0,4.0,9.0,6.0,4.0,8.0,4.0,7.0,8.0,5.0,6.0,68.0,60.0,29.0,63.0,53.0,42.0,40.0,43.0,,,,,2.307215007215007,1.0,4.545454545454546,1.776459397068671,0.0702020202020202,0.0,0.36363636363636365,0.16191228595090065,0.3867965367965368,0.0,1.2727272727272727,0.591273846398152,0.3896939393939394,0.0,0.9090909090909091,0.4823911534889674,0.47360389610389614,0.24181818181818182,0.7007272727272728,0.1884368068816472,2.987674188311688,1.8835454545454544,5.353545454545454,1.276010302892173,1.1271284271284272,0.36363636363636365,3.1818181818181817,1.1820860507901874,1.6448953823953822,0.7272727272727273,2.909090909090909,0.9610655446436673,0.9132756132756132,0.18181818181818182,1.7272727272727273,0.6993598358698911,,,,,2.007482993197279,1.3571428571428572,3.0714285714285716,0.829202258302538,0.10452472874347875,0.0,0.8125,0.30217669635174643,0.24146990162615162,0.0,1.125,0.4791055209629581,0.4476464285714286,0.07142857142857142,1.0,0.42349352743997337,0.3075428689366189,0.0,0.5589999999999999,0.2506084103350977,9.284423568792318,3.483625,21.38125,7.216185668912624,0.274607076950827,0.0,1.125,0.520012181916439,0.470306342962593,0.0,1.6875,0.7326630393765095,0.8624612366799868,0.0,1.75,0.9372136783925217,9.0,9.0,6.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.7066403357369271,0.9266600839342318,2.0,5.25,6.0,4.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.2880278754944406,0.21602090662083046,2.0,4.0,17.0,9.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,2.3204809228680126,2.0,3.0,4.0,9.0,6.0,6.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.915313685803081,1.0,2.5,4.5,1,1,1
1895,1895,157386,,70.0,2020-07-26 11:00:00,Burnley,Brighton,1,2,1.0,0.273,10.0,Burnley,22546,The American Express Community Stadium,"Falmer, East Sussex",31872,221.9828610049485,8.0,8.0,3.0,6.0,8.0,5.0,5.0,8.0,6.0,3.0,9.0,7.0,47.0,38.0,54.0,68.0,40.0,33.0,55.0,64.0,,,,,2.0374338624338626,1.0,3.888888888888889,1.3683291597482132,0.11753246753246752,0.0,0.45454545454545453,0.22655205928536884,0.707972582972583,0.0,1.7272727272727273,0.8124400392674188,0.96875,0.96875,0.96875,0.0,0.4685082611832612,0.2029090909090909,0.659,0.21915684633386018,6.714103318903319,3.4968181818181816,12.272727272727273,4.031499419334823,1.272041847041847,0.0,3.1818181818181817,1.3735601197235643,0.9694444444444446,0.36363636363636365,1.7272727272727273,0.5183781059402721,0.7363636363636363,0.0,1.7272727272727273,0.9512302564243493,,,,,1.3541666666666665,1.0,1.75,0.598976354522446,0.20691496003996002,0.0,0.8125,0.4056159415889551,0.4172757797757798,0.0,1.9375,0.7358019625696118,0.6271111111111111,0.26666666666666666,1.0,0.5179458306473571,0.4427846408799534,0.20475000000000002,0.7235,0.20094953057319623,7.429046141185204,3.75375,12.5,4.328501539727876,0.6966571622821622,0.0,2.875,1.0996024585862465,0.5779793123543123,0.0,2.125,0.8332510700843047,0.9230708527583528,0.1875,1.9375,0.8126241006343704,16.0,8.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.18854427759108,0.0,2.0,2.64140820819331,6.0,6.0,6.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.2468203492910164,0.811705087322754,2.5,4.5,10.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.6815158243755708,1.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8469115556251213,1.0,1.0,2.0,2,0,3
